EnsemblID GeneName
ENSMMUG00000022353 MAPKAPK5
ENSMMUG00000059838 ADAM1
ENSMMUG00000057575 NA
ENSMMUG00000042632 NA
ENSMMUG00000043209 TMEM116
ENSMMUG00000063332 NA
ENSMMUG00000054840 ERP29
ENSMMUG00000043793 NA
ENSMMUG00000013917 NAA25
ENSMMUG00000024867 Y_RNA
ENSMMUG00000064595 NA
ENSMMUG00000005255 TRAFD1
ENSMMUG00000024261 Y_RNA
ENSMMUG00000007126 HECTD4
ENSMMUG00000007433 RPL6
ENSMMUG00000013253 PTPN11
ENSMMUG00000062343 Metazoa_SRP
ENSMMUG00000062430 Metazoa_SRP
ENSMMUG00000054004 NA
ENSMMUG00000052885 Metazoa_SRP
ENSMMUG00000012778 RPH3A
ENSMMUG00000049871 Metazoa_SRP
ENSMMUG00000012782 OAS1
ENSMMUG00000046639 OAS3
ENSMMUG00000008505 OAS2
ENSMMUG00000054690 DTX1
ENSMMUG00000021793 RASAL1
ENSMMUG00000021794 CFAP73
ENSMMUG00000021795 DDX54
ENSMMUG00000035517 Y_RNA
ENSMMUG00000056457 RITA1
ENSMMUG00000001128 IQCD
ENSMMUG00000004435 TPCN1
ENSMMUG00000059861 Metazoa_SRP
ENSMMUG00000006723 SLC8B1
ENSMMUG00000004205 PLBD2
ENSMMUG00000004208 SDS
ENSMMUG00000020665 SDSL
ENSMMUG00000061944 LHX5
ENSMMUG00000058827 NA
ENSMMUG00000037264 U7
ENSMMUG00000051363 NA
ENSMMUG00000010496 RBM19
ENSMMUG00000060697 NA
ENSMMUG00000054944 NA
ENSMMUG00000063309 NA
ENSMMUG00000016202 TBX5
ENSMMUG00000063371 NA
ENSMMUG00000053872 NA
ENSMMUG00000062014 NA
ENSMMUG00000028296 Y_RNA
ENSMMUG00000015070 TBX3
ENSMMUG00000034189 NA
ENSMMUG00000063490 NA
ENSMMUG00000060036 NA
ENSMMUG00000049562 NA
ENSMMUG00000055859 NA
ENSMMUG00000052645 NA
ENSMMUG00000044054 Metazoa_SRP
ENSMMUG00000026566 NA
ENSMMUG00000062495 NA
ENSMMUG00000001906 MED13L
ENSMMUG00000052618 U6
ENSMMUG00000056279 NA
ENSMMUG00000054768 NA
ENSMMUG00000041133 Metazoa_SRP
ENSMMUG00000057506 NA
ENSMMUG00000052680 NA
ENSMMUG00000052949 Metazoa_SRP
ENSMMUG00000060138 NA
ENSMMUG00000018247 SPRING1
ENSMMUG00000001238 RNFT2
ENSMMUG00000027494 U6
ENSMMUG00000052329 NA
ENSMMUG00000050441 Metazoa_SRP
ENSMMUG00000017475 FBXW8
ENSMMUG00000017478 TESC
ENSMMUG00000017479 FBXO21
ENSMMUG00000053478 NA
ENSMMUG00000014027 NOS1
ENSMMUG00000062615 NA
ENSMMUG00000005421 KSR2
ENSMMUG00000062424 Metazoa_SRP
ENSMMUG00000051051 NA
ENSMMUG00000054801 NA
ENSMMUG00000010235 RFC5
ENSMMUG00000010236 NA
ENSMMUG00000047499 VSIG10
ENSMMUG00000005098 PEBP1
ENSMMUG00000005099 TAOK3
ENSMMUG00000020629 SUDS3
ENSMMUG00000057515 NA
ENSMMUG00000051419 Metazoa_SRP
ENSMMUG00000053710 NA
ENSMMUG00000057230 NA
ENSMMUG00000027418 NA
ENSMMUG00000021230 SRRM4
ENSMMUG00000044105 Metazoa_SRP
ENSMMUG00000021232 HSPB8
ENSMMUG00000054862 NA
ENSMMUG00000010087 CCDC60
ENSMMUG00000051956 Metazoa_SRP
ENSMMUG00000059150 TMEM233
ENSMMUG00000019860 PRKAB1
ENSMMUG00000019861 CIT
ENSMMUG00000049805 Metazoa_SRP
ENSMMUG00000056919 Metazoa_SRP
ENSMMUG00000057088 NA
ENSMMUG00000011209 BICDL1
ENSMMUG00000038158 Metazoa_SRP
ENSMMUG00000053066 NA
ENSMMUG00000055209 NA
ENSMMUG00000051955 RAB35
ENSMMUG00000050807 NA
ENSMMUG00000052740 NA
ENSMMUG00000009152 GCN1
ENSMMUG00000009159 PXN
ENSMMUG00000053308 NA
ENSMMUG00000049453 U4
ENSMMUG00000046684 SIRT4
ENSMMUG00000051842 U4
ENSMMUG00000056892 U6
ENSMMUG00000031528 PLA2G1B
ENSMMUG00000060203 Metazoa_SRP
ENSMMUG00000031527 MSI1
ENSMMUG00000063609 NA
ENSMMUG00000050265 TRIAP1
ENSMMUG00000046665 NA
ENSMMUG00000016494 SRSF9
ENSMMUG00000052631 NA
ENSMMUG00000049873 NA
ENSMMUG00000001194 DYNLL1
ENSMMUG00000061718 NA
ENSMMUG00000020601 COQ5
ENSMMUG00000046646 Y_RNA
ENSMMUG00000004223 RNF10
ENSMMUG00000049342 POP5
ENSMMUG00000055513 NA
ENSMMUG00000058536 NA
ENSMMUG00000002536 CABP1
ENSMMUG00000060265 Metazoa_SRP
ENSMMUG00000000183 MLEC
ENSMMUG00000065224 UNC119B
ENSMMUG00000020648 ACADS
ENSMMUG00000065047 Metazoa_SRP
ENSMMUG00000053578 NA
ENSMMUG00000020650 SPPL3
ENSMMUG00000006435 HNF1A
ENSMMUG00000039520 C12orf43
ENSMMUG00000006441 OASL
ENSMMUG00000061427 NA
ENSMMUG00000059904 NA
ENSMMUG00000057238 NA
ENSMMUG00000028538 SNORA70
ENSMMUG00000021276 NA
ENSMMUG00000060614 NA
ENSMMUG00000006298 P2RX7
ENSMMUG00000003521 P2RX4
ENSMMUG00000059804 NA
ENSMMUG00000016969 CAMKK2
ENSMMUG00000056567 Metazoa_SRP
ENSMMUG00000019090 ANAPC5
ENSMMUG00000021563 RNF34
ENSMMUG00000021564 KDM2B
ENSMMUG00000059782 NA
ENSMMUG00000038707 U6
ENSMMUG00000057798 NA
ENSMMUG00000046350 U6
ENSMMUG00000001306 ORAI1
ENSMMUG00000041124 MORN3
ENSMMUG00000063813 Metazoa_SRP
ENSMMUG00000031504 TMEM120B
ENSMMUG00000012645 RHOF
ENSMMUG00000060545 NA
ENSMMUG00000012842 SETD1B
ENSMMUG00000061681 Metazoa_SRP
ENSMMUG00000016454 HPD
ENSMMUG00000016453 PSMD9
ENSMMUG00000037033 U7
ENSMMUG00000012650 BCL7A
ENSMMUG00000012652 MLXIP
ENSMMUG00000056579 NA
ENSMMUG00000056836 NA
ENSMMUG00000051053 NA
ENSMMUG00000052400 IL31
ENSMMUG00000049792 NA
ENSMMUG00000012844 LRRC43
ENSMMUG00000012654 B3GNT4
ENSMMUG00000018037 DIABLO
ENSMMUG00000046409 VPS33A
ENSMMUG00000021928 CLIP1
ENSMMUG00000053171 Metazoa_SRP
ENSMMUG00000054987 NA
ENSMMUG00000044404 Metazoa_SRP
ENSMMUG00000013643 ZCCHC8
ENSMMUG00000004412 RSRC2
ENSMMUG00000007556 KNTC1
ENSMMUG00000035550 U2
ENSMMUG00000019939 NA
ENSMMUG00000054216 HCAR1
ENSMMUG00000055252 DENR
ENSMMUG00000063016 Y_RNA
ENSMMUG00000017102 CCDC62
ENSMMUG00000063387 Metazoa_SRP
ENSMMUG00000015221 HIP1R
ENSMMUG00000039447 VPS37B
ENSMMUG00000005301 ABCB9
ENSMMUG00000015926 OGFOD2
ENSMMUG00000015930 ARL6IP4
ENSMMUG00000015931 PITPNM2
ENSMMUG00000057330 Metazoa_SRP
ENSMMUG00000019678 MPHOSPH9
ENSMMUG00000031495 C12orf65
ENSMMUG00000000434 CDK2AP1
ENSMMUG00000011496 SBNO1
ENSMMUG00000013514 KMT5A
ENSMMUG00000031493 RILPL2
ENSMMUG00000008411 SNRNP35
ENSMMUG00000008416 RILPL1
ENSMMUG00000058854 Metazoa_SRP
ENSMMUG00000023048 NA
ENSMMUG00000053227 NA
ENSMMUG00000058836 TMED2
ENSMMUG00000059674 NA
ENSMMUG00000013178 DDX55
ENSMMUG00000026727 SNORA9B
ENSMMUG00000013181 EIF2B1
ENSMMUG00000004592 GTF2H3
ENSMMUG00000055109 NA
ENSMMUG00000064225 TCTN2
ENSMMUG00000006546 ATP6V0A2
ENSMMUG00000054430 NA
ENSMMUG00000006861 DNAH10
ENSMMUG00000055007 Metazoa_SRP
ENSMMUG00000009212 CCDC92
ENSMMUG00000009213 ZNF664
ENSMMUG00000053616 Metazoa_SRP
ENSMMUG00000049408 Metazoa_SRP
ENSMMUG00000054766 NA
ENSMMUG00000059516 NA
ENSMMUG00000046631 RFLNA
ENSMMUG00000023107 NCOR2
ENSMMUG00000061258 Metazoa_SRP
ENSMMUG00000052140 NA
ENSMMUG00000061490 NA
ENSMMUG00000061714 NA
ENSMMUG00000016486 SCARB1
ENSMMUG00000064209 Metazoa_SRP
ENSMMUG00000051664 NA
ENSMMUG00000036224 U6
ENSMMUG00000002320 NA
ENSMMUG00000017902 DHX37
ENSMMUG00000017901 NA
ENSMMUG00000057428 BRI3BP
ENSMMUG00000011117 AACS
ENSMMUG00000020804 TMEM132B
ENSMMUG00000056438 NA
ENSMMUG00000060158 NA
ENSMMUG00000064569 NA
ENSMMUG00000060494 NA
ENSMMUG00000063619 NA
ENSMMUG00000058840 NA
ENSMMUG00000056364 NA
ENSMMUG00000065233 NA
ENSMMUG00000035002 U4
ENSMMUG00000059391 Metazoa_SRP
ENSMMUG00000056212 Metazoa_SRP
ENSMMUG00000058477 NA
ENSMMUG00000058211 NA
ENSMMUG00000063762 Y_RNA
ENSMMUG00000061704 NA
ENSMMUG00000056148 NA
ENSMMUG00000058734 NA
ENSMMUG00000049734 NA
ENSMMUG00000060837 NA
ENSMMUG00000061555 NA
ENSMMUG00000000031 TMEM132C
ENSMMUG00000061858 Metazoa_SRP
ENSMMUG00000056201 NA
ENSMMUG00000026410 NA
ENSMMUG00000059722 Metazoa_SRP
ENSMMUG00000005767 SLC15A4
ENSMMUG00000012564 NA
ENSMMUG00000053809 Metazoa_SRP
ENSMMUG00000050462 Metazoa_SRP
ENSMMUG00000019929 NA
ENSMMUG00000053879 NA
ENSMMUG00000012569 TMEM132D
ENSMMUG00000063786 Metazoa_SRP
ENSMMUG00000059281 NA
ENSMMUG00000060964 NA
ENSMMUG00000006912 FZD10
ENSMMUG00000052245 NA
ENSMMUG00000005629 PIWIL1
ENSMMUG00000009048 RIMBP2
ENSMMUG00000050145 Metazoa_SRP
ENSMMUG00000020926 STX2
ENSMMUG00000058674 NA
ENSMMUG00000055338 RAN
ENSMMUG00000034335 U6
ENSMMUG00000050232 Y_RNA
ENSMMUG00000002041 ADGRD1
ENSMMUG00000056804 NA
ENSMMUG00000059540 NA
ENSMMUG00000058377 NA
ENSMMUG00000053523 NA
ENSMMUG00000052182 NA
ENSMMUG00000058757 NA
ENSMMUG00000020343 SFSWAP
ENSMMUG00000053554 Metazoa_SRP
ENSMMUG00000058623 Metazoa_SRP
ENSMMUG00000028264 U6
ENSMMUG00000034367 U6
ENSMMUG00000010331 MMP17
ENSMMUG00000015773 ULK1
ENSMMUG00000031463 PUS1
ENSMMUG00000017729 EP400
ENSMMUG00000032884 SNORA49
ENSMMUG00000064950 Metazoa_SRP
ENSMMUG00000062540 DDX51
ENSMMUG00000006735 NOC4L
ENSMMUG00000003735 GALNT9
ENSMMUG00000052214 NA
ENSMMUG00000053477 NA
ENSMMUG00000064780 NA
ENSMMUG00000055929 NA
ENSMMUG00000017026 FBRSL1
ENSMMUG00000031455 LRCOL1
ENSMMUG00000015459 P2RX2
ENSMMUG00000015463 POLE
ENSMMUG00000015464 PXMP2
ENSMMUG00000015465 NA
ENSMMUG00000040507 Metazoa_SRP
ENSMMUG00000015466 PGAM5
ENSMMUG00000061556 ANKLE2
ENSMMUG00000031451 GOLGA3
ENSMMUG00000015468 CHFR
ENSMMUG00000001457 ZNF605
ENSMMUG00000013868 ZNF26
ENSMMUG00000035767 NA
ENSMMUG00000013867 ZNF84
ENSMMUG00000031445 ZNF891
ENSMMUG00000003150 ZNF140
ENSMMUG00000050930 Y_RNA
ENSMMUG00000009789 ZNF268
ENSMMUG00000001259 ANHX
ENSMMUG00000049967 NA
ENSMMUG00000059944 NA
ENSMMUG00000009617 PTPN18
ENSMMUG00000009615 IMP4
ENSMMUG00000058169 CCDC115
ENSMMUG00000049657 Metazoa_SRP
ENSMMUG00000013573 MZT2B
ENSMMUG00000021159 NA
ENSMMUG00000005397 SMPD4
ENSMMUG00000042257 NA
ENSMMUG00000062284 NA
ENSMMUG00000062404 NA
ENSMMUG00000049645 NA
ENSMMUG00000041125 NA
ENSMMUG00000059311 U6
ENSMMUG00000063410 NA
ENSMMUG00000059581 NA
ENSMMUG00000054984 Metazoa_SRP
ENSMMUG00000021625 NA
ENSMMUG00000063388 NA
ENSMMUG00000021623 NA
ENSMMUG00000064620 NA
ENSMMUG00000054000 NA
ENSMMUG00000059590 NA
ENSMMUG00000060941 NA
ENSMMUG00000052251 NA
ENSMMUG00000054362 NA
ENSMMUG00000063693 NA
ENSMMUG00000052431 NA
ENSMMUG00000064083 NA
ENSMMUG00000041273 NA
ENSMMUG00000061446 NA
ENSMMUG00000044212 NA
ENSMMUG00000055526 NA
ENSMMUG00000061826 FAM168B
ENSMMUG00000006158 PLEKHB2
ENSMMUG00000059510 NA
ENSMMUG00000054230 U6
ENSMMUG00000063556 NA
ENSMMUG00000059048 NA
ENSMMUG00000053546 U6
ENSMMUG00000060684 NA
ENSMMUG00000055253 NA
ENSMMUG00000053205 NA
ENSMMUG00000054419 NA
ENSMMUG00000052687 NA
ENSMMUG00000063780 NA
ENSMMUG00000064589 NA
ENSMMUG00000056394 NA
ENSMMUG00000050183 NA
ENSMMUG00000050776 NA
ENSMMUG00000057168 NA
ENSMMUG00000051685 NA
ENSMMUG00000056392 HS6ST1
ENSMMUG00000051875 NA
ENSMMUG00000023321 UGGT1
ENSMMUG00000064325 Y_RNA
ENSMMUG00000021287 SAP130
ENSMMUG00000049232 AMMECR1L
ENSMMUG00000001989 POLR2D
ENSMMUG00000062574 Metazoa_SRP
ENSMMUG00000027543 Y_RNA
ENSMMUG00000065061 NA
ENSMMUG00000058685 Y_RNA
ENSMMUG00000063784 NA
ENSMMUG00000019277 WDR33
ENSMMUG00000055188 NA
ENSMMUG00000004179 LIMS2
ENSMMUG00000004180 GPR17
ENSMMUG00000004177 MYO7B
ENSMMUG00000002799 IWS1
ENSMMUG00000034676 U4
ENSMMUG00000049035 PROC
ENSMMUG00000056151 NA
ENSMMUG00000018568 MAP3K2
ENSMMUG00000037537 U6
ENSMMUG00000064234 ERCC3
ENSMMUG00000049635 CYP27C1
ENSMMUG00000050908 NA
ENSMMUG00000053000 NA
ENSMMUG00000000376 BIN1
ENSMMUG00000056185 NA
ENSMMUG00000037719 TEX51
ENSMMUG00000064372 NA
ENSMMUG00000053486 U6
ENSMMUG00000064775 NA
ENSMMUG00000060070 NA
ENSMMUG00000055743 NA
ENSMMUG00000057571 NA
ENSMMUG00000059960 NA
ENSMMUG00000054605 NA
ENSMMUG00000057581 U6
ENSMMUG00000019739 CNTNAP5
ENSMMUG00000058593 Metazoa_SRP
ENSMMUG00000049856 NA
ENSMMUG00000024693 U1
ENSMMUG00000059994 NA
ENSMMUG00000063828 NA
ENSMMUG00000050814 NA
ENSMMUG00000063933 NA
ENSMMUG00000055428 NA
ENSMMUG00000021119 TSN
ENSMMUG00000020928 NIFK
ENSMMUG00000007499 CLASP1
ENSMMUG00000025430 Y_RNA
ENSMMUG00000063296 Metazoa_SRP
ENSMMUG00000046482 NA
ENSMMUG00000008829 TFCP2L1
ENSMMUG00000049304 Metazoa_SRP
ENSMMUG00000055451 NA
ENSMMUG00000054185 NA
ENSMMUG00000039785 Y_RNA
ENSMMUG00000047258 NA
ENSMMUG00000001868 GLI2
ENSMMUG00000048716 Y_RNA
ENSMMUG00000053502 NA
ENSMMUG00000058927 NA
ENSMMUG00000060553 NA
ENSMMUG00000060196 INHBB
ENSMMUG00000058694 NA
ENSMMUG00000064471 Metazoa_SRP
ENSMMUG00000046774 RALB
ENSMMUG00000059182 NA
ENSMMUG00000063759 TMEM185B
ENSMMUG00000039430 Y_RNA
ENSMMUG00000059504 NA
ENSMMUG00000051751 NA
ENSMMUG00000001244 EPB41L5
ENSMMUG00000005610 PTPN4
ENSMMUG00000055516 NA
ENSMMUG00000006446 TMEM177
ENSMMUG00000011129 CFAP221
ENSMMUG00000011128 SCTR
ENSMMUG00000060725 TMEM37
ENSMMUG00000011126 DBI
ENSMMUG00000062492 C12H2orf76
ENSMMUG00000039972 STEAP3
ENSMMUG00000060323 Metazoa_SRP
ENSMMUG00000040212 Metazoa_SRP
ENSMMUG00000016545 C1QL2
ENSMMUG00000002610 MARCO
ENSMMUG00000057382 EN1
ENSMMUG00000052247 NA
ENSMMUG00000065249 NA
ENSMMUG00000054676 NA
ENSMMUG00000055111 NA
ENSMMUG00000049669 NA
ENSMMUG00000055075 NA
ENSMMUG00000006354 INSIG2
ENSMMUG00000062831 NA
ENSMMUG00000045997 Metazoa_SRP
ENSMMUG00000039116 CCDC93
ENSMMUG00000021343 DDX18
ENSMMUG00000054335 NA
ENSMMUG00000043664 U7
ENSMMUG00000055362 NA
ENSMMUG00000021403 DPP10
ENSMMUG00000057418 Metazoa_SRP
ENSMMUG00000034977 U2
ENSMMUG00000063775 NA
ENSMMUG00000062179 NA
ENSMMUG00000024127 U3
ENSMMUG00000050916 NA
ENSMMUG00000015032 ACTR3
ENSMMUG00000057877 NA
ENSMMUG00000052317 Metazoa_SRP
ENSMMUG00000008875 SLC35F5
ENSMMUG00000043114 U6
ENSMMUG00000044892 U6
ENSMMUG00000016115 GPR39
ENSMMUG00000016960 NA
ENSMMUG00000058920 LYPD1
ENSMMUG00000045065 NA
ENSMMUG00000045491 NCKAP5
ENSMMUG00000056889 NA
ENSMMUG00000042244 U6
ENSMMUG00000064314 NA
ENSMMUG00000010563 MGAT5
ENSMMUG00000059634 TMEM163
ENSMMUG00000051557 Metazoa_SRP
ENSMMUG00000010195 ACMSD
ENSMMUG00000010196 CCNT2
ENSMMUG00000017121 MAP3K19
ENSMMUG00000058599 NA
ENSMMUG00000058780 NA
ENSMMUG00000014630 RAB3GAP1
ENSMMUG00000049711 NA
ENSMMUG00000032797 SNORA40B
ENSMMUG00000000765 ZRANB3
ENSMMUG00000054949 NA
ENSMMUG00000056874 Metazoa_SRP
ENSMMUG00000009844 R3HDM1
ENSMMUG00000058399 Metazoa_SRP
ENSMMUG00000060349 U6
ENSMMUG00000027132 MIR128-1
ENSMMUG00000012248 UBXN4
ENSMMUG00000012250 LCT
ENSMMUG00000049647 Metazoa_SRP
ENSMMUG00000064259 Metazoa_SRP
ENSMMUG00000017486 MCM6
ENSMMUG00000040854 DARS1
ENSMMUG00000063101 NA
ENSMMUG00000044860 NA
ENSMMUG00000011918 CXCR4
ENSMMUG00000061465 NA
ENSMMUG00000055509 NA
ENSMMUG00000017081 THSD7B
ENSMMUG00000058806 Metazoa_SRP
ENSMMUG00000058236 Y_RNA
ENSMMUG00000042063 NA
ENSMMUG00000050475 NA
ENSMMUG00000006918 HNMT
ENSMMUG00000056415 NA
ENSMMUG00000002560 SPOPL
ENSMMUG00000005176 NXPH2
ENSMMUG00000052255 NA
ENSMMUG00000013925 NA
ENSMMUG00000026618 SNORA72
ENSMMUG00000061455 NA
ENSMMUG00000009885 LRP1B
ENSMMUG00000056539 NA
ENSMMUG00000058521 NA
ENSMMUG00000021330 KYNU
ENSMMUG00000006528 ARHGAP15
ENSMMUG00000052869 NA
ENSMMUG00000011922 GTDC1
ENSMMUG00000016845 ZEB2
ENSMMUG00000065347 NA
ENSMMUG00000051217 NA
ENSMMUG00000057385 NA
ENSMMUG00000062160 NA
ENSMMUG00000037374 U7
ENSMMUG00000052142 NA
ENSMMUG00000055627 NA
ENSMMUG00000006925 NA
ENSMMUG00000058870 NA
ENSMMUG00000054495 U6
ENSMMUG00000047669 NA
ENSMMUG00000028130 Y_RNA
ENSMMUG00000051691 NA
ENSMMUG00000056916 NA
ENSMMUG00000000042 ACVR2A
ENSMMUG00000037343 U6
ENSMMUG00000000043 ORC4
ENSMMUG00000014921 MBD5
ENSMMUG00000032696 NA
ENSMMUG00000049941 NA
ENSMMUG00000054591 NA
ENSMMUG00000023176 EPC2
ENSMMUG00000034836 U2
ENSMMUG00000031468 NA
ENSMMUG00000009268 KIF5C
ENSMMUG00000009475 LYPD6B
ENSMMUG00000056996 NA
ENSMMUG00000038492 LYPD6
ENSMMUG00000060584 U2
ENSMMUG00000005633 MMADHC
ENSMMUG00000025118 U6
ENSMMUG00000051118 NA
ENSMMUG00000058846 NA
ENSMMUG00000056410 NA
ENSMMUG00000016040 RND3
ENSMMUG00000061794 NA
ENSMMUG00000050074 NA
ENSMMUG00000054943 NA
ENSMMUG00000044949 RBM43
ENSMMUG00000017781 NMI
ENSMMUG00000010927 TNFAIP6
ENSMMUG00000039579 Metazoa_SRP
ENSMMUG00000008611 RIF1
ENSMMUG00000008615 NA
ENSMMUG00000054807 Metazoa_SRP
ENSMMUG00000010521 ARL5A
ENSMMUG00000010526 CACNB4
ENSMMUG00000064517 Metazoa_SRP
ENSMMUG00000010527 STAM2
ENSMMUG00000058964 NA
ENSMMUG00000061406 Metazoa_SRP
ENSMMUG00000051735 NA
ENSMMUG00000031452 FMNL2
ENSMMUG00000010812 PRPF40A
ENSMMUG00000062827 ARL6IP6
ENSMMUG00000054871 Metazoa_SRP
ENSMMUG00000056430 NA
ENSMMUG00000051183 NA
ENSMMUG00000052515 NA
ENSMMUG00000027673 NA
ENSMMUG00000061390 RPRM
ENSMMUG00000059266 Metazoa_SRP
ENSMMUG00000044103 NA
ENSMMUG00000055468 GALNT13
ENSMMUG00000050806 U6
ENSMMUG00000061400 NA
ENSMMUG00000054725 NA
ENSMMUG00000007096 KCNJ3
ENSMMUG00000058984 NA
ENSMMUG00000054085 U6
ENSMMUG00000033298 U6
ENSMMUG00000060478 NA
ENSMMUG00000058060 U6
ENSMMUG00000059193 NA
ENSMMUG00000011607 NR4A2
ENSMMUG00000054698 NA
ENSMMUG00000055648 NA
ENSMMUG00000004897 GPD2
ENSMMUG00000017716 NA
ENSMMUG00000017717 GALNT5
ENSMMUG00000038413 ERMN
ENSMMUG00000014176 CYTIP
ENSMMUG00000003707 ACVR1C
ENSMMUG00000058947 NA
ENSMMUG00000061271 NA
ENSMMUG00000018497 ACVR1
ENSMMUG00000058416 NA
ENSMMUG00000036082 U6
ENSMMUG00000032910 U6
ENSMMUG00000056462 Metazoa_SRP
ENSMMUG00000011636 UPP2
ENSMMUG00000060721 U6
ENSMMUG00000064768 NA
ENSMMUG00000039873 NA
ENSMMUG00000011637 CCDC148
ENSMMUG00000043420 Metazoa_SRP
ENSMMUG00000011638 PKP4
ENSMMUG00000006443 NA
ENSMMUG00000061226 NA
ENSMMUG00000052818 DAPL1
ENSMMUG00000057379 NA
ENSMMUG00000025825 U2
ENSMMUG00000006180 TANC1
ENSMMUG00000055201 U6
ENSMMUG00000061606 Metazoa_SRP
ENSMMUG00000006181 WDSUB1
ENSMMUG00000063868 Metazoa_SRP
ENSMMUG00000006182 BAZ2B
ENSMMUG00000023856 Y_RNA
ENSMMUG00000061516 Metazoa_SRP
ENSMMUG00000020719 MARCHF7
ENSMMUG00000020721 NA
ENSMMUG00000051450 PLA2R1
ENSMMUG00000059808 NA
ENSMMUG00000002678 ITGB6
ENSMMUG00000056223 NA
ENSMMUG00000016825 RBMS1
ENSMMUG00000039559 MIR4785
ENSMMUG00000038083 Metazoa_SRP
ENSMMUG00000055970 NA
ENSMMUG00000001680 TANK
ENSMMUG00000011906 PSMD14
ENSMMUG00000011911 TBR1
ENSMMUG00000061438 NA
ENSMMUG00000008384 SLC4A10
ENSMMUG00000008387 DPP4
ENSMMUG00000050348 GCG
ENSMMUG00000061847 NA
ENSMMUG00000003200 FAP
ENSMMUG00000019591 KCNH7
ENSMMUG00000019590 GCA
ENSMMUG00000055496 NA
ENSMMUG00000065172 NA
ENSMMUG00000061045 NA
ENSMMUG00000053218 NA
ENSMMUG00000033137 U6
ENSMMUG00000057567 NA
ENSMMUG00000023611 FIGN
ENSMMUG00000057390 NA
ENSMMUG00000012342 Metazoa_SRP
ENSMMUG00000045736 NA
ENSMMUG00000059558 NA
ENSMMUG00000051238 NA
ENSMMUG00000015292 GRB14
ENSMMUG00000064776 Metazoa_SRP
ENSMMUG00000009400 COBLL1
ENSMMUG00000027845 SNORA70
ENSMMUG00000053839 U3
ENSMMUG00000005009 SLC38A11
ENSMMUG00000018840 SCN3A
ENSMMUG00000002712 SCN2A
ENSMMUG00000008393 CSRNP3
ENSMMUG00000019177 GALNT3
ENSMMUG00000008400 TTC21B
ENSMMUG00000008407 SCN1A
ENSMMUG00000056366 Y_RNA
ENSMMUG00000060347 NA
ENSMMUG00000018510 SCN9A
ENSMMUG00000031412 NA
ENSMMUG00000053681 NA
ENSMMUG00000063672 NA
ENSMMUG00000013251 XIRP2
ENSMMUG00000054933 Metazoa_SRP
ENSMMUG00000036784 U7
ENSMMUG00000053565 NA
ENSMMUG00000063463 NA
ENSMMUG00000021775 B3GALT1
ENSMMUG00000006215 STK39
ENSMMUG00000043359 Metazoa_SRP
ENSMMUG00000037743 Metazoa_SRP
ENSMMUG00000043509 CERS6
ENSMMUG00000033251 U6
ENSMMUG00000019968 NOSTRIN
ENSMMUG00000053972 SPC25
ENSMMUG00000053571 Metazoa_SRP
ENSMMUG00000013830 G6PC2
ENSMMUG00000013832 ABCB11
ENSMMUG00000013835 DHRS9
ENSMMUG00000017143 LRP2
ENSMMUG00000061440 Metazoa_SRP
ENSMMUG00000058098 NA
ENSMMUG00000020510 KLHL41
ENSMMUG00000020511 FASTKD1
ENSMMUG00000058913 U6
ENSMMUG00000060531 Metazoa_SRP
ENSMMUG00000020512 PPIG
ENSMMUG00000031398 CCDC173
ENSMMUG00000056733 Metazoa_SRP
ENSMMUG00000048893 PHOSPHO2
ENSMMUG00000025038 NA
ENSMMUG00000023051 KLHL23
ENSMMUG00000023054 METTL5
ENSMMUG00000057955 U3
ENSMMUG00000023062 UBR3
ENSMMUG00000062944 NA
ENSMMUG00000034749 U6
ENSMMUG00000021980 NA
ENSMMUG00000016256 MYO3B
ENSMMUG00000057450 Metazoa_SRP
ENSMMUG00000055248 Metazoa_SRP
ENSMMUG00000002690 SP5
ENSMMUG00000031393 ERICH2
ENSMMUG00000063467 Y_RNA
ENSMMUG00000015198 GAD1
ENSMMUG00000049800 Metazoa_SRP
ENSMMUG00000015203 GORASP2
ENSMMUG00000060027 NA
ENSMMUG00000011189 TLK1
ENSMMUG00000065014 NA
ENSMMUG00000055482 NA
ENSMMUG00000054176 METTL8
ENSMMUG00000023370 DCAF17
ENSMMUG00000055504 CYBRD1
ENSMMUG00000007301 DYNC1I2
ENSMMUG00000056746 NA
ENSMMUG00000007310 SLC25A12
ENSMMUG00000054662 Metazoa_SRP
ENSMMUG00000036876 U6
ENSMMUG00000058130 Metazoa_SRP
ENSMMUG00000007313 HAT1
ENSMMUG00000007314 METAP1D
ENSMMUG00000052354 DLX1
ENSMMUG00000050910 DLX2
ENSMMUG00000053699 NA
ENSMMUG00000059054 Metazoa_SRP
ENSMMUG00000064676 NA
ENSMMUG00000043816 NA
ENSMMUG00000056224 NA
ENSMMUG00000002370 ITGA6
ENSMMUG00000054462 NA
ENSMMUG00000061038 NA
ENSMMUG00000022553 PDK1
ENSMMUG00000051120 Y_RNA
ENSMMUG00000062123 NA
ENSMMUG00000020792 RAPGEF4
ENSMMUG00000014672 MAP3K20
ENSMMUG00000052472 Metazoa_SRP
ENSMMUG00000014228 CDCA7
ENSMMUG00000057072 NA
ENSMMUG00000002417 NA
ENSMMUG00000010554 NA
ENSMMUG00000021818 SP3
ENSMMUG00000060201 NA
ENSMMUG00000049482 NA
ENSMMUG00000007092 OLA1
ENSMMUG00000065015 Metazoa_SRP
